,date,prefecture,confirmed,tested,recovered,deaths,infected,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
1488,2020-03-22,Niigata,26,648.0,3.0,0.0,23.0,-12.0,-2.0,-38.0,-27.0,-3.0,5.0
1489,2020-03-23,Niigata,26,786.0,3.0,0.0,23.0,2.0,-1.0,12.0,-17.0,-3.0,3.0
1490,2020-03-24,Niigata,28,812.0,,,,1.0,2.0,-3.0,-21.0,-5.0,4.0
1491,2020-03-25,Niigata,29,845.0,3.0,0.0,26.0,8.0,8.0,26.0,-14.0,-3.0,3.0
1492,2020-03-26,Niigata,29,920.0,3.0,0.0,26.0,6.0,10.0,41.0,-13.0,-4.0,2.0
1493,2020-03-27,Niigata,29,977.0,7.0,0.0,22.0,-1.0,5.0,-3.0,-22.0,-5.0,4.0
1494,2020-03-28,Niigata,31,977.0,7.0,0.0,24.0,-6.0,3.0,-21.0,-30.0,-7.0,5.0
1495,2020-03-29,Niigata,31,977.0,7.0,0.0,24.0,-11.0,3.0,-22.0,-35.0,-3.0,5.0
1496,2020-03-30,Niigata,31,1024.0,7.0,0.0,24.0,3.0,2.0,20.0,-19.0,-5.0,3.0
1497,2020-03-31,Niigata,31,1061.0,10.0,0.0,21.0,4.0,6.0,39.0,-21.0,-5.0,3.0
1498,2020-04-01,Niigata,31,1061.0,10.0,0.0,21.0,-5.0,2.0,3.0,-26.0,-6.0,4.0
1499,2020-04-02,Niigata,31,1139.0,10.0,0.0,21.0,-5.0,4.0,0.0,-27.0,-8.0,5.0
1500,2020-04-03,Niigata,32,1248.0,11.0,0.0,21.0,-3.0,5.0,48.0,-26.0,-7.0,4.0
1501,2020-04-04,Niigata,32,1248.0,11.0,0.0,21.0,-8.0,4.0,42.0,-32.0,-7.0,5.0
1502,2020-04-05,Niigata,32,1248.0,11.0,0.0,21.0,-14.0,2.0,-31.0,-43.0,-9.0,7.0
1503,2020-04-06,Niigata,32,1345.0,11.0,0.0,21.0,-6.0,1.0,-8.0,-25.0,-8.0,5.0
1504,2020-04-07,Niigata,34,1413.0,15.0,0.0,19.0,-3.0,7.0,46.0,-20.0,-9.0,4.0
1505,2020-04-08,Niigata,37,1462.0,18.0,0.0,19.0,-5.0,5.0,51.0,-22.0,-8.0,4.0
1506,2020-04-09,Niigata,39,1443.0,17.0,0.0,22.0,-8.0,4.0,32.0,-24.0,-7.0,4.0
1507,2020-04-10,Niigata,41,1587.0,24.0,0.0,17.0,-13.0,3.0,-4.0,-32.0,-7.0,6.0
1508,2020-04-11,Niigata,41,1587.0,24.0,0.0,17.0,-13.0,3.0,39.0,-42.0,-18.0,8.0
1509,2020-04-12,Niigata,42,1587.0,24.0,0.0,18.0,-17.0,3.0,61.0,-43.0,-11.0,6.0
1510,2020-04-13,Niigata,42,1670.0,25.0,0.0,17.0,-15.0,-4.0,-13.0,-29.0,-6.0,5.0
1511,2020-04-14,Niigata,45,1787.0,25.0,0.0,20.0,-12.0,2.0,11.0,-28.0,-7.0,5.0
1512,2020-04-15,Niigata,46,1874.0,25.0,0.0,21.0,-7.0,8.0,47.0,-29.0,-8.0,5.0
1513,2020-04-16,Niigata,47,1910.0,29.0,0.0,18.0,-9.0,6.0,30.0,-33.0,-9.0,5.0
1514,2020-04-17,Niigata,53,2024.0,29.0,0.0,24.0,-14.0,5.0,31.0,-39.0,-9.0,7.0
1515,2020-04-18,Niigata,56,2024.0,29.0,0.0,27.0,-32.0,-6.0,-50.0,-59.0,-12.0,11.0
1516,2020-04-19,Niigata,56,2024.0,29.0,0.0,27.0,-29.0,-2.0,6.0,-55.0,-14.0,9.0
1517,2020-04-20,Niigata,56,2107.0,29.0,0.0,27.0,-21.0,-3.0,-20.0,-42.0,-9.0,7.0
1518,2020-04-21,Niigata,58,2217.0,32.0,0.0,26.0,-20.0,0.0,-1.0,-41.0,-11.0,8.0
1519,2020-04-22,Niigata,61,2283.0,33.0,0.0,28.0,-23.0,-1.0,-17.0,-44.0,-12.0,9.0
1520,2020-04-23,Niigata,62,2354.0,33.0,0.0,29.0,-24.0,-2.0,-19.0,-45.0,-13.0,9.0
1521,2020-04-24,Niigata,65,2491.0,33.0,0.0,32.0,-24.0,3.0,-8.0,-48.0,-15.0,11.0
1522,2020-04-25,Niigata,65,2491.0,33.0,0.0,32.0,-29.0,-2.0,21.0,-53.0,-21.0,10.0
1523,2020-04-26,Niigata,69,2491.0,32.0,0.0,37.0,-38.0,-9.0,-42.0,-65.0,-21.0,11.0
1524,2020-04-27,Niigata,69,2578.0,32.0,0.0,37.0,-18.0,-1.0,15.0,-44.0,-15.0,9.0
1525,2020-04-28,Niigata,75,2775.0,32.0,0.0,43.0,-15.0,4.0,19.0,-45.0,-16.0,8.0
1526,2020-04-29,Niigata,75,2775.0,32.0,0.0,43.0,-12.0,1.0,40.0,-59.0,-63.0,20.0
1527,2020-04-30,Niigata,75,2903.0,32.0,0.0,43.0,-15.0,5.0,31.0,-46.0,-21.0,11.0
1528,2020-05-01,Niigata,77,3044.0,32.0,0.0,45.0,-20.0,2.0,20.0,-51.0,-25.0,14.0
1529,2020-05-02,Niigata,77,3044.0,32.0,0.0,45.0,-32.0,-5.0,8.0,-56.0,-21.0,11.0
1530,2020-05-03,Niigata,77,3044.0,32.0,0.0,45.0,-32.0,-7.0,20.0,-57.0,-23.0,8.0
1531,2020-05-04,Niigata,77,,32.0,0.0,45.0,-2.0,2.0,48.0,-58.0,-72.0,26.0
1532,2020-05-05,Niigata,78,3044.0,32.0,0.0,46.0,2.0,7.0,53.0,-58.0,-73.0,26.0
1533,2020-05-06,Niigata,78,3044.0,32.0,0.0,46.0,-11.0,1.0,10.0,-61.0,-71.0,27.0
1534,2020-05-07,Niigata,78,3238.0,32.0,0.0,46.0,-18.0,1.0,15.0,-45.0,-16.0,9.0
1535,2020-05-08,Niigata,82,3345.0,46.0,,,-20.0,2.0,29.0,-46.0,-16.0,10.0
1536,2020-05-09,Niigata,82,3345.0,36.0,,,-28.0,-4.0,0.0,-54.0,-12.0,9.0
1537,2020-03-18,Oita,1,163.0,1.0,0.0,0.0,-4.0,0.0,11.0,-11.0,-1.0,2.0
1538,2020-03-19,Oita,3,167.0,1.0,0.0,2.0,4.0,5.0,6.0,-4.0,-1.0,1.0
1539,2020-03-20,Oita,8,175.0,1.0,0.0,7.0,13.0,7.0,62.0,4.0,-46.0,13.0
1540,2020-03-21,Oita,13,175.0,1.0,0.0,12.0,-6.0,5.0,38.0,0.0,-6.0,3.0
1541,2020-03-22,Oita,17,175.0,1.0,0.0,16.0,-11.0,1.0,3.0,-16.0,-2.0,4.0
1542,2020-03-23,Oita,17,356.0,1.0,0.0,16.0,-6.0,0.0,7.0,-12.0,-1.0,3.0
1543,2020-03-24,Oita,18,743.0,,,,-2.0,3.0,7.0,-13.0,-5.0,3.0
1544,2020-03-25,Oita,25,1171.0,1.0,0.0,24.0,1.0,4.0,20.0,-9.0,-3.0,2.0
1545,2020-03-26,Oita,25,1389.0,1.0,0.0,24.0,-4.0,4.0,-16.0,-15.0,-4.0,4.0
1546,2020-03-27,Oita,25,1489.0,1.0,0.0,24.0,-7.0,-1.0,-20.0,-20.0,-5.0,6.0
1547,2020-03-28,Oita,27,1489.0,1.0,0.0,26.0,-14.0,-2.0,-38.0,-30.0,-6.0,7.0
1548,2020-03-29,Oita,28,1489.0,1.0,0.0,27.0,-8.0,5.0,22.0,-17.0,-1.0,3.0
1549,2020-03-30,Oita,28,1626.0,1.0,0.0,27.0,-8.0,-1.0,-24.0,-21.0,-3.0,5.0
1550,2020-03-31,Oita,29,1647.0,1.0,0.0,28.0,-7.0,2.0,-20.0,-21.0,-4.0,4.0
1551,2020-04-01,Oita,29,1647.0,1.0,0.0,28.0,-14.0,-3.0,-32.0,-26.0,-7.0,5.0
1552,2020-04-02,Oita,30,1710.0,1.0,0.0,29.0,-11.0,3.0,15.0,-18.0,-7.0,5.0
1553,2020-04-03,Oita,31,1739.0,6.0,0.0,25.0,-15.0,0.0,12.0,-23.0,-8.0,6.0
1554,2020-04-04,Oita,31,1739.0,6.0,0.0,25.0,-18.0,4.0,21.0,-25.0,-9.0,7.0
1555,2020-04-05,Oita,31,1739.0,6.0,0.0,25.0,-18.0,3.0,16.0,-30.0,-10.0,6.0
1556,2020-04-06,Oita,32,1843.0,8.0,0.0,24.0,-13.0,3.0,8.0,-20.0,-6.0,5.0
1557,2020-04-07,Oita,32,1862.0,8.0,0.0,24.0,-12.0,2.0,4.0,-25.0,-8.0,5.0
1558,2020-04-08,Oita,41,1907.0,8.0,0.0,33.0,-16.0,-1.0,1.0,-26.0,-8.0,5.0
1559,2020-04-09,Oita,41,2035.0,10.0,0.0,31.0,-14.0,0.0,-1.0,-27.0,-10.0,6.0
1560,2020-04-10,Oita,42,2070.0,10.0,0.0,32.0,-14.0,2.0,-5.0,-29.0,-10.0,7.0
1561,2020-04-11,Oita,42,2070.0,10.0,0.0,32.0,-20.0,2.0,-9.0,-36.0,-16.0,9.0
1562,2020-04-12,Oita,42,2070.0,10.0,0.0,32.0,-34.0,-15.0,-69.0,-59.0,-18.0,11.0
1563,2020-04-13,Oita,43,2161.0,10.0,0.0,33.0,-20.0,-4.0,-42.0,-36.0,-9.0,8.0
1564,2020-04-14,Oita,43,2172.0,13.0,0.0,30.0,-16.0,0.0,-7.0,-28.0,-8.0,6.0
1565,2020-04-15,Oita,50,2239.0,13.0,0.0,37.0,-14.0,4.0,-3.0,-25.0,-8.0,5.0
1566,2020-04-16,Oita,50,2325.0,17.0,1.0,32.0,-15.0,4.0,-3.0,-26.0,-9.0,6.0
1567,2020-04-17,Oita,54,2399.0,17.0,1.0,36.0,-21.0,0.0,-22.0,-39.0,-11.0,9.0
1568,2020-04-18,Oita,54,2426.0,17.0,1.0,36.0,-27.0,-1.0,-20.0,-45.0,-15.0,11.0
1569,2020-04-19,Oita,54,2426.0,18.0,1.0,35.0,-32.0,-7.0,-33.0,-53.0,-17.0,10.0
1570,2020-04-20,Oita,55,2657.0,19.0,1.0,35.0,-20.0,-1.0,-17.0,-37.0,-9.0,8.0
1571,2020-04-21,Oita,60,2691.0,19.0,1.0,40.0,-22.0,-2.0,-11.0,-38.0,-12.0,8.0
1572,2020-04-22,Oita,60,2752.0,19.0,1.0,40.0,-23.0,-5.0,-14.0,-39.0,-14.0,9.0
1573,2020-04-23,Oita,60,2910.0,26.0,1.0,33.0,-24.0,-4.0,-15.0,-40.0,-14.0,10.0
1574,2020-04-24,Oita,60,2910.0,26.0,1.0,33.0,-23.0,0.0,-13.0,-42.0,-16.0,11.0
1575,2020-04-25,Oita,60,2910.0,26.0,1.0,33.0,-29.0,-1.0,-18.0,-48.0,-20.0,12.0
1576,2020-04-26,Oita,60,2910.0,26.0,1.0,33.0,-33.0,-7.0,-27.0,-54.0,-23.0,11.0
1577,2020-04-27,Oita,60,3039.0,27.0,1.0,32.0,-21.0,-1.0,-13.0,-39.0,-13.0,9.0
1578,2020-04-28,Oita,60,3065.0,27.0,1.0,32.0,-17.0,1.0,-11.0,-39.0,-15.0,8.0
1579,2020-04-29,Oita,60,3065.0,28.0,1.0,31.0,-19.0,-5.0,4.0,-45.0,-56.0,17.0
1580,2020-04-30,Oita,60,3157.0,30.0,1.0,29.0,-18.0,3.0,-7.0,-35.0,-19.0,10.0
1581,2020-05-01,Oita,60,3175.0,31.0,1.0,28.0,-22.0,0.0,-10.0,-40.0,-23.0,13.0
1582,2020-05-02,Oita,60,3175.0,31.0,1.0,28.0,-32.0,-4.0,-20.0,-46.0,-24.0,13.0
1583,2020-05-03,Oita,60,3175.0,32.0,1.0,27.0,-40.0,-16.0,-65.0,-63.0,-30.0,13.0
1584,2020-05-04,Oita,60,,32.0,1.0,27.0,-11.0,-1.0,-4.0,-43.0,-68.0,24.0
1585,2020-05-05,Oita,60,3175.0,33.0,1.0,26.0,-9.0,0.0,13.0,-37.0,-68.0,23.0
1586,2020-05-06,Oita,60,3175.0,33.0,1.0,26.0,-17.0,-7.0,1.0,-43.0,-65.0,24.0
1587,2020-05-07,Oita,60,3349.0,33.0,1.0,26.0,-18.0,-1.0,-10.0,-35.0,-15.0,9.0
1588,2020-05-08,Oita,60,3382.0,51.0,1.0,8.0,-22.0,-3.0,-13.0,-38.0,-16.0,11.0
1589,2020-05-09,Oita,60,3415.0,,,,-30.0,-8.0,-45.0,-49.0,-14.0,12.0
1590,2020-03-18,Okayama,0,175.0,0.0,0.0,0.0,1.0,2.0,22.0,-9.0,-2.0,2.0
1591,2020-03-19,Okayama,0,181.0,0.0,0.0,0.0,9.0,5.0,22.0,-3.0,-2.0,1.0
1592,2020-03-20,Okayama,0,181.0,0.0,0.0,0.0,20.0,11.0,67.0,-12.0,-50.0,14.0
1593,2020-03-21,Okayama,0,181.0,0.0,0.0,0.0,-1.0,5.0,44.0,-8.0,-8.0,2.0
1594,2020-03-22,Okayama,1,181.0,0.0,0.0,1.0,-5.0,2.0,11.0,-7.0,-1.0,2.0
1595,2020-03-23,Okayama,1,206.0,0.0,0.0,1.0,0.0,-1.0,24.0,-8.0,-1.0,2.0
1596,2020-03-24,Okayama,1,219.0,,,,2.0,3.0,38.0,-12.0,-3.0,2.0
1597,2020-03-25,Okayama,1,233.0,0.0,0.0,1.0,4.0,4.0,27.0,-9.0,-3.0,2.0
1598,2020-03-26,Okayama,1,243.0,0.0,0.0,1.0,3.0,6.0,24.0,-10.0,-3.0,2.0
1599,2020-03-27,Okayama,2,251.0,0.0,0.0,2.0,-5.0,0.0,-22.0,-20.0,-5.0,5.0
1600,2020-03-28,Okayama,3,251.0,0.0,0.0,3.0,-8.0,4.0,-21.0,-25.0,-5.0,5.0
1601,2020-03-29,Okayama,3,251.0,0.0,0.0,3.0,-7.0,7.0,17.0,-18.0,0.0,3.0
1602,2020-03-30,Okayama,4,309.0,0.0,0.0,4.0,0.0,5.0,18.0,-14.0,-4.0,3.0
1603,2020-03-31,Okayama,4,321.0,0.0,0.0,4.0,0.0,4.0,33.0,-16.0,-4.0,3.0
1604,2020-04-01,Okayama,4,321.0,0.0,0.0,4.0,-14.0,-6.0,-31.0,-23.0,-7.0,6.0
1605,2020-04-02,Okayama,7,365.0,0.0,0.0,7.0,-5.0,5.0,33.0,-19.0,-7.0,4.0
1606,2020-04-03,Okayama,9,390.0,0.0,0.0,9.0,-9.0,4.0,42.0,-23.0,-7.0,5.0
1607,2020-04-04,Okayama,10,390.0,0.0,0.0,10.0,-11.0,7.0,58.0,-28.0,-10.0,5.0
1608,2020-04-05,Okayama,11,390.0,0.0,0.0,11.0,-15.0,5.0,39.0,-28.0,-8.0,5.0
1609,2020-04-06,Okayama,11,479.0,0.0,0.0,11.0,-7.0,3.0,36.0,-19.0,-6.0,4.0
1610,2020-04-07,Okayama,12,496.0,0.0,0.0,12.0,-8.0,5.0,44.0,-23.0,-7.0,4.0
1611,2020-04-08,Okayama,15,534.0,0.0,0.0,15.0,-10.0,2.0,22.0,-23.0,-8.0,5.0
1612,2020-04-09,Okayama,16,564.0,0.0,0.0,16.0,-9.0,3.0,19.0,-25.0,-9.0,5.0
1613,2020-04-10,Okayama,16,595.0,1.0,0.0,15.0,-12.0,4.0,12.0,-30.0,-8.0,6.0
1614,2020-04-11,Okayama,16,595.0,1.0,0.0,15.0,-16.0,5.0,21.0,-41.0,-16.0,8.0
1615,2020-04-12,Okayama,16,595.0,1.0,0.0,15.0,-34.0,-10.0,-66.0,-57.0,-14.0,11.0
1616,2020-04-13,Okayama,16,669.0,1.0,0.0,15.0,-18.0,-4.0,-29.0,-30.0,-7.0,8.0
1617,2020-04-14,Okayama,16,688.0,1.0,0.0,15.0,-12.0,4.0,27.0,-28.0,-6.0,5.0
1618,2020-04-15,Okayama,16,722.0,1.0,0.0,15.0,-10.0,7.0,10.0,-27.0,-7.0,5.0
1619,2020-04-16,Okayama,18,748.0,1.0,0.0,17.0,-12.0,5.0,12.0,-29.0,-7.0,5.0
1620,2020-04-17,Okayama,18,775.0,1.0,0.0,17.0,-16.0,4.0,-1.0,-37.0,-9.0,8.0
1621,2020-04-18,Okayama,18,775.0,3.0,0.0,15.0,-27.0,0.0,-27.0,-52.0,-15.0,11.0
1622,2020-04-19,Okayama,19,887.0,3.0,0.0,16.0,-31.0,-3.0,-9.0,-50.0,-14.0,9.0
1623,2020-04-20,Okayama,19,930.0,4.0,0.0,15.0,-21.0,-1.0,-9.0,-38.0,-8.0,8.0
1624,2020-04-21,Okayama,19,992.0,4.0,0.0,15.0,-21.0,0.0,15.0,-39.0,-11.0,8.0
1625,2020-04-22,Okayama,19,908.0,4.0,0.0,15.0,-25.0,-3.0,-2.0,-40.0,-13.0,9.0
1626,2020-04-23,Okayama,19,1015.0,5.0,0.0,14.0,-25.0,-2.0,-7.0,-42.0,-14.0,9.0
1627,2020-04-24,Okayama,20,1041.0,5.0,0.0,15.0,-26.0,1.0,-5.0,-46.0,-15.0,11.0
1628,2020-04-25,Okayama,21,1041.0,5.0,0.0,16.0,-32.0,1.0,-3.0,-53.0,-19.0,11.0
1629,2020-04-26,Okayama,22,1041.0,5.0,0.0,17.0,-38.0,-6.0,-20.0,-57.0,-17.0,10.0
1630,2020-04-27,Okayama,22,1129.0,5.0,0.0,17.0,-23.0,-1.0,4.0,-41.0,-13.0,9.0
1631,2020-04-28,Okayama,22,1141.0,5.0,0.0,17.0,-18.0,3.0,16.0,-41.0,-15.0,8.0
1632,2020-04-29,Okayama,23,1141.0,5.0,0.0,18.0,-18.0,-4.0,23.0,-56.0,-58.0,19.0
1633,2020-04-30,Okayama,23,1196.0,10.0,0.0,13.0,-20.0,5.0,6.0,-45.0,-21.0,11.0
1634,2020-05-01,Okayama,23,1131.0,10.0,0.0,13.0,-24.0,2.0,7.0,-49.0,-25.0,15.0
1635,2020-05-02,Okayama,23,1131.0,10.0,0.0,13.0,-33.0,-3.0,-6.0,-56.0,-26.0,13.0
1636,2020-05-03,Okayama,23,1131.0,10.0,0.0,13.0,-42.0,-14.0,-57.0,-68.0,-27.0,12.0
1637,2020-05-04,Okayama,23,,10.0,0.0,13.0,-10.0,-2.0,22.0,-61.0,-70.0,26.0
1638,2020-05-05,Okayama,23,1131.0,10.0,0.0,13.0,-10.0,2.0,49.0,-58.0,-70.0,26.0
1639,2020-05-06,Okayama,23,1131.0,10.0,0.0,13.0,-19.0,-5.0,13.0,-60.0,-68.0,26.0
1640,2020-05-07,Okayama,23,1303.0,11.0,0.0,12.0,-23.0,0.0,6.0,-41.0,-15.0,9.0
1641,2020-05-08,Okayama,23,1321.0,15.0,,,-24.0,0.0,6.0,-45.0,-15.0,11.0
1642,2020-05-09,Okayama,24,1344.0,8.0,,,-32.0,-5.0,-27.0,-56.0,-13.0,11.0
1643,2020-03-18,Okinawa,3,230.0,2.0,0.0,1.0,-5.0,-3.0,-14.0,-18.0,-1.0,3.0
1644,2020-03-19,Okinawa,3,238.0,2.0,0.0,1.0,-2.0,-6.0,-35.0,-19.0,-3.0,3.0
1645,2020-03-20,Okinawa,3,238.0,2.0,0.0,1.0,3.0,-2.0,14.0,-21.0,-40.0,12.0
1646,2020-03-21,Okinawa,3,238.0,2.0,0.0,1.0,-6.0,-3.0,-6.0,-19.0,-1.0,3.0
1647,2020-03-22,Okinawa,3,238.0,2.0,0.0,1.0,-8.0,-2.0,-12.0,-20.0,-1.0,2.0
1648,2020-03-23,Okinawa,3,263.0,2.0,0.0,1.0,-6.0,-3.0,-16.0,-19.0,-1.0,1.0
1649,2020-03-24,Okinawa,4,271.0,,,,-1.0,-1.0,-14.0,-20.0,-2.0,2.0
1650,2020-03-25,Okinawa,4,271.0,2.0,0.0,2.0,-3.0,1.0,-6.0,-17.0,-3.0,2.0
1651,2020-03-26,Okinawa,4,285.0,2.0,0.0,2.0,-2.0,2.0,-1.0,-15.0,-4.0,3.0
1652,2020-03-27,Okinawa,6,303.0,2.0,0.0,4.0,-6.0,-3.0,-10.0,-21.0,-4.0,3.0
1653,2020-03-28,Okinawa,6,303.0,2.0,0.0,4.0,-12.0,-6.0,-37.0,-27.0,-1.0,5.0
1654,2020-03-29,Okinawa,8,303.0,2.0,0.0,6.0,-9.0,0.0,-14.0,-27.0,1.0,3.0
1655,2020-03-30,Okinawa,9,332.0,2.0,0.0,7.0,-9.0,-2.0,-17.0,-24.0,-6.0,3.0
1656,2020-03-31,Okinawa,9,356.0,2.0,0.0,7.0,-6.0,-1.0,-34.0,-24.0,-7.0,5.0
1657,2020-04-01,Okinawa,9,356.0,2.0,0.0,7.0,-11.0,-2.0,-25.0,-26.0,-8.0,5.0
1658,2020-04-02,Okinawa,9,399.0,2.0,0.0,7.0,-12.0,-2.0,-12.0,-29.0,-8.0,5.0
1659,2020-04-03,Okinawa,9,430.0,2.0,0.0,7.0,-14.0,-2.0,-13.0,-32.0,-8.0,5.0
1660,2020-04-04,Okinawa,9,430.0,2.0,0.0,7.0,-20.0,-4.0,-50.0,-41.0,-6.0,9.0
1661,2020-04-05,Okinawa,9,430.0,2.0,0.0,7.0,-19.0,2.0,-18.0,-40.0,-8.0,6.0
1662,2020-04-06,Okinawa,15,480.0,2.0,0.0,13.0,-18.0,2.0,-28.0,-35.0,-9.0,5.0
1663,2020-04-07,Okinawa,27,521.0,2.0,0.0,25.0,-22.0,-1.0,-47.0,-45.0,-13.0,9.0
1664,2020-04-08,Okinawa,32,588.0,3.0,0.0,29.0,-24.0,-3.0,-23.0,-44.0,-14.0,9.0
1665,2020-04-09,Okinawa,42,619.0,3.0,0.0,39.0,-29.0,-7.0,-42.0,-49.0,-15.0,11.0
1666,2020-04-10,Okinawa,49,680.0,3.0,0.0,46.0,-26.0,-1.0,-19.0,-48.0,-14.0,9.0
1667,2020-04-11,Okinawa,49,680.0,3.0,0.0,46.0,-34.0,-6.0,-38.0,-54.0,-16.0,12.0
1668,2020-04-12,Okinawa,66,680.0,3.0,0.0,63.0,-37.0,-7.0,-55.0,-62.0,-19.0,12.0
1669,2020-04-13,Okinawa,72,816.0,3.0,0.0,69.0,-30.0,-7.0,-41.0,-53.0,-15.0,9.0
1670,2020-04-14,Okinawa,76,856.0,3.0,0.0,73.0,-27.0,-7.0,-27.0,-51.0,-16.0,11.0
1671,2020-04-15,Okinawa,86,931.0,3.0,0.0,83.0,-27.0,-3.0,-26.0,-49.0,-17.0,11.0
1672,2020-04-16,Okinawa,86,1025.0,6.0,1.0,79.0,-29.0,-4.0,-21.0,-52.0,-18.0,11.0
1673,2020-04-17,Okinawa,101,1030.0,6.0,1.0,94.0,-34.0,-7.0,-24.0,-56.0,-18.0,12.0
1674,2020-04-18,Okinawa,101,1030.0,6.0,1.0,94.0,-40.0,-10.0,-35.0,-56.0,-19.0,14.0
1675,2020-04-19,Okinawa,110,1213.0,6.0,1.0,103.0,-42.0,-10.0,-36.0,-60.0,-24.0,12.0
1676,2020-04-20,Okinawa,121,1292.0,11.0,3.0,107.0,-38.0,-11.0,-50.0,-57.0,-21.0,12.0
1677,2020-04-21,Okinawa,125,1420.0,11.0,3.0,111.0,-37.0,-11.0,-50.0,-59.0,-24.0,15.0
1678,2020-04-22,Okinawa,130,1583.0,11.0,3.0,116.0,-39.0,-12.0,-49.0,-60.0,-25.0,16.0
1679,2020-04-23,Okinawa,132,1589.0,11.0,3.0,118.0,-39.0,-11.0,-39.0,-59.0,-26.0,16.0
1680,2020-04-24,Okinawa,133,1715.0,11.0,4.0,118.0,-42.0,-11.0,-35.0,-60.0,-26.0,16.0
1681,2020-04-25,Okinawa,133,1715.0,11.0,4.0,118.0,-45.0,-13.0,-42.0,-62.0,-25.0,16.0
1682,2020-04-26,Okinawa,133,1715.0,11.0,4.0,118.0,-52.0,-20.0,-69.0,-72.0,-32.0,16.0
1683,2020-04-27,Okinawa,137,1896.0,23.0,4.0,110.0,-39.0,-11.0,-44.0,-60.0,-26.0,15.0
1684,2020-04-28,Okinawa,141,1918.0,24.0,4.0,113.0,-34.0,-8.0,-30.0,-58.0,-28.0,14.0
1685,2020-04-29,Okinawa,141,1918.0,24.0,4.0,113.0,-36.0,-13.0,-22.0,-61.0,-56.0,21.0
1686,2020-04-30,Okinawa,142,2113.0,24.0,4.0,114.0,-37.0,-7.0,-35.0,-57.0,-27.0,15.0
1687,2020-05-01,Okinawa,142,2155.0,24.0,4.0,114.0,-40.0,-9.0,-41.0,-61.0,-28.0,17.0
1688,2020-05-02,Okinawa,142,2211.0,24.0,4.0,114.0,-54.0,-25.0,-76.0,-72.0,-29.0,20.0
1689,2020-05-03,Okinawa,142,2211.0,24.0,4.0,114.0,-46.0,-15.0,-65.0,-73.0,-31.0,15.0
1690,2020-05-04,Okinawa,142,,24.0,4.0,114.0,-32.0,-10.0,-34.0,-64.0,-63.0,24.0
1691,2020-05-05,Okinawa,142,2211.0,24.0,4.0,114.0,-28.0,-8.0,-34.0,-65.0,-65.0,26.0
1692,2020-05-06,Okinawa,142,2312.0,24.0,4.0,114.0,-38.0,-18.0,-53.0,-69.0,-63.0,29.0
1693,2020-05-07,Okinawa,142,2366.0,24.0,4.0,114.0,-35.0,-9.0,-43.0,-57.0,-23.0,14.0
1694,2020-05-08,Okinawa,142,2403.0,82.0,5.0,55.0,-36.0,-9.0,-44.0,-59.0,-23.0,15.0
1695,2020-05-09,Okinawa,142,1446.0,55.0,5.0,82.0,-37.0,-10.0,-49.0,-60.0,-21.0,14.0
1696,2020-03-18,Osaka,117,,22.0,0.0,95.0,-4.0,1.0,27.0,-15.0,-4.0,3.0
1697,2020-03-19,Osaka,119,2011.0,22.0,1.0,96.0,2.0,5.0,24.0,-10.0,-4.0,2.0
1698,2020-03-20,Osaka,123,2025.0,22.0,1.0,100.0,-3.0,1.0,47.0,-44.0,-58.0,17.0
1699,2020-03-21,Osaka,125,2034.0,26.0,1.0,98.0,-12.0,2.0,25.0,-29.0,-9.0,4.0
1700,2020-03-22,Osaka,131,2047.0,26.0,2.0,103.0,-15.0,0.0,11.0,-31.0,-5.0,3.0
1701,2020-03-23,Osaka,134,2350.0,27.0,2.0,105.0,-6.0,1.0,18.0,-13.0,-2.0,3.0
1702,2020-03-24,Osaka,142,169.0,,,,-6.0,2.0,13.0,-16.0,-4.0,3.0
1703,2020-03-25,Osaka,150,250.0,37.0,2.0,111.0,-2.0,5.0,31.0,-12.0,-4.0,3.0
1704,2020-03-26,Osaka,157,362.0,41.0,2.0,114.0,-3.0,10.0,33.0,-14.0,-5.0,3.0
1705,2020-03-27,Osaka,177,501.0,41.0,2.0,134.0,-19.0,-8.0,-39.0,-19.0,-7.0,6.0
1706,2020-03-28,Osaka,192,532.0,48.0,2.0,142.0,-24.0,-2.0,-38.0,-36.0,-8.0,7.0
1707,2020-03-29,Osaka,209,553.0,48.0,2.0,159.0,-21.0,3.0,-8.0,-39.0,-7.0,6.0
1708,2020-03-30,Osaka,217,630.0,48.0,2.0,167.0,-12.0,2.0,-10.0,-18.0,-6.0,5.0
1709,2020-03-31,Osaka,245,630.0,70.0,2.0,173.0,-8.0,8.0,20.0,-18.0,-6.0,4.0
1710,2020-04-01,Osaka,279,630.0,70.0,2.0,207.0,-26.0,-12.0,-37.0,-22.0,-9.0,7.0
1711,2020-04-02,Osaka,312,1149.0,71.0,2.0,239.0,-15.0,9.0,17.0,-22.0,-9.0,6.0
1712,2020-04-03,Osaka,347,1251.0,73.0,2.0,272.0,-19.0,6.0,32.0,-24.0,-10.0,7.0
1713,2020-04-04,Osaka,388,1292.0,80.0,2.0,306.0,-25.0,6.0,35.0,-42.0,-14.0,8.0
1714,2020-04-05,Osaka,409,1311.0,82.0,3.0,324.0,-29.0,4.0,19.0,-48.0,-14.0,7.0
